485	The First Book of Moses: Called Genesis 11:14
486	The First Book of Moses: Called Genesis 11:15
487	The First Book of Moses: Called Genesis 11:16
488	The First Book of Moses: Called Genesis 11:17
489	The First Book of Moses: Called Genesis 11:18
490	The First Book of Moses: Called Genesis 11:19
491	The First Book of Moses: Called Genesis 11:20
492	The First Book of Moses: Called Genesis 11:21
493	The First Book of Moses: Called Genesis 11:22
494	The First Book of Moses: Called Genesis 11:23
495	The First Book of Moses: Called Genesis 11:24
496	The First Book of Moses: Called Genesis 11:25
497	The First Book of Moses: Called Genesis 11:26
498	The First Book of Moses: Called Genesis 11:27
499	The First Book of Moses: Called Genesis 11:27
500	The First Book of Moses: Called Genesis 11:27
501	The First Book of Moses: Called Genesis 11:28
502	The First Book of Moses: Called Genesis 11:29
503	The First Book of Moses: Called Genesis 11:29
504	The First Book of Moses: Called Genesis 11:29
505	The First Book of Moses: Called Genesis 11:30
506	The First Book of Moses: Called Genesis 11:30
507	The First Book of Moses: Called Genesis 11:31
508	The First Book of Moses: Called Genesis 11:31
509	The First Book of Moses: Called Genesis 11:31
510	The First Book of Moses: Called Genesis 11:32
511	The First Book of Moses: Called Genesis 11:32
512	The First Book of Moses: Called Genesis 12:1
513	The First Book of Moses: Called Genesis 12:2
514	The First Book of Moses: Called Genesis 12:2
515	The First Book of Moses: Called Genesis 12:3
516	The First Book of Moses: Called Genesis 12:3
517	The First Book of Moses: Called Genesis 12:4
518	The First Book of Moses: Called Genesis 12:4
519	The First Book of Moses: Called Genesis 12:4
520	The First Book of Moses: Called Genesis 12:5
521	The First Book of Moses: Called Genesis 12:5
522	The First Book of Moses: Called Genesis 12:5
523	The First Book of Moses: Called Genesis 12:6
524	The First Book of Moses: Called Genesis 12:6
525	The First Book of Moses: Called Genesis 12:7
526	The First Book of Moses: Called Genesis 12:7
527	The First Book of Moses: Called Genesis 12:8
528	The First Book of Moses: Called Genesis 12:8
529	The First Book of Moses: Called Genesis 12:9
530	The First Book of Moses: Called Genesis 12:10
531	The First Book of Moses: Called Genesis 12:10
532	The First Book of Moses: Called Genesis 12:10
533	The First Book of Moses: Called Genesis 12:11
534	The First Book of Moses: Called Genesis 12:12
535	The First Book of Moses: Called Genesis 12:12
536	The First Book of Moses: Called Genesis 12:13
537	The First Book of Moses: Called Genesis 12:13
538	The First Book of Moses: Called Genesis 12:13
539	The First Book of Moses: Called Genesis 12:14
540	The First Book of Moses: Called Genesis 12:15
541	The First Book of Moses: Called Genesis 12:15
542	The First Book of Moses: Called Genesis 12:16
543	The First Book of Moses: Called Genesis 12:16
544	The First Book of Moses: Called Genesis 12:17
