HAMAN	HIJO_DE	HAMMEDATHA	EST 3:1
HAMAN	HIJO_DE	HAMMEDATHA	EST 3:10
HAMAN	HIJO_DE	HAMMEDATHA	EST 8:5
HAMAN	HIJO_DE	HAMMEDATHA	EST 9:10
HAMAN	HIJO_DE	HAMMEDATHA	EST 9:24
HAMOR	PADRE_DE	SHECHEM	GEN 34:6
HAMOR	PADRE_DE	SHECHEM	JDG 9:28
HAMOR	PADRE_DE	SHECHEM	JOS 24:32
HANAMEL	HIJO_DE	SHALLUM	JER 32:7
HANAN	HIJO_DE	ACHBOR	1CH 1:49
HANAN	HIJO_DE	ACHBOR	GEN 36:38
HANAN	HIJO_DE	ACHBOR	GEN 36:39
HANAN	HIJO_DE	MAACAH	1CH 11:43
HANAN	HIJO_DE	ZACCUR	NEH 13:13
HANANIAH	HIJO_DE	AZZUR	JER 28:1
HANNIEL	HIJO_DE	EPHOD	NUM 34:23
