INFERENCE_CONFIG	TIENE_CAMPO	DECAY_FACTOR
INFERENCE_CONFIG	TIENE_CAMPO	MAX_DEPTH
INFERENCE_CONFIG	TIENE_CAMPO	MIN_CONFIDENCE
INFERENCE_PATH	TIENE_CAMPO	ACCUMULATED_CONFIDENCE
INFERENCE_PATH	TIENE_CAMPO	DEPTH
INFERRED	ES_TIPO	CONST
INGEST	DECLARA_FUNCION	HANDLE
INGEST	DECLARA_FUNCION	INGESTTRIPLE
INGEST	DECLARA_FUNCION	INGESTTSV
INGEST	DECLARA_FUNCION	INGESTTSVSTREAM
INGEST	DECLARA_FUNCION	O
INGEST	IMPLEMENTA	INGESTTRIPLE
INGEST	IMPLEMENTA	INGESTTSV
INGEST	IMPLEMENTA	INGESTTSVSTREAM
INGEST	IMPLEMENTA	PARSETSVLINE
INGEST	IMPLEMENTA	STRTOUPPERTRIM
INGEST	INCLUYE	GRAPH
INGEST	INCLUYE	STDINT
INGESTTRIPLE	RECIBE_PARAMETRO	GRAPH
INGESTTRIPLE	RECIBE_PARAMETRO	OBJECT
INGESTTRIPLE	RECIBE_PARAMETRO	PREDICATE
INGESTTRIPLE	RECIBE_PARAMETRO	SUBJECT
INGESTTRIPLE	RETORNA	INT
INGESTTSV	RECIBE_PARAMETRO	FILEPATH
INGESTTSV	RECIBE_PARAMETRO	GRAPH
INGESTTSV	RETORNA	INGEST_STATS
INGESTTSVSTREAM	RECIBE_PARAMETRO	F
INGESTTSVSTREAM	RECIBE_PARAMETRO	GRAPH
INGESTTSVSTREAM	RETORNA	INGEST_STATS
INGEST_STATS	TIENE_CAMPO	LINES_FAILED
INGEST_STATS	TIENE_CAMPO	LINES_PARSED
INGEST_STATS	TIENE_CAMPO	LINES_READ
INGEST_STATS	TIENE_CAMPO	RELATIONS_INSERTED
INGEST_STATS	TIENE_CAMPO	RELATIONS_UPDATED
INITIALIZED	ES_TIPO	INT
INPUT	ES_TIPO	CONST
INPUT_PATH	ES_TIPO	CONST
INPUT_SENTENCE	ES_TIPO	CONST
INT	ES_TIPO	ENTERO
INT32_T	ES_TIPO	ENTERO_CON_SIGNO
ISFEMININENOUN	RETORNA	INT
ISINPATH	RETORNA	INT
ISPROPERNOUN	RETORNA	INT
ISSTOPWORD	RETORNA	INT
IS_PUNCT_CHAR	RETORNA	INT
IS_SOCIAL_ONLY	ES_TIPO	INT
IS_SUBJECT	ES_TIPO	INT
IS_WORD_CHAR	RETORNA	INT
LAST_OBJECT	ES_TIPO	SYMBOL_ID
LAST_SUBJECT	ES_TIPO	SYMBOL_ID
LEARNING	DECLARA_FUNCION	LEARNINGCONFIGDEFAULT
LEARNING	DECLARA_FUNCION	LEARNINGCORPUS
LEARNING	DECLARA_FUNCION	LEARNINGPREDICT
LEARNING	DECLARA_FUNCION	LEARNINGPREDICTTEXT
LEARNING	DECLARA_FUNCION	LEARNINGSENTENCE
LEARNING	IMPLEMENTA	CANONICALIZEPREDICATE
LEARNING	IMPLEMENTA	COMPAREPREDICTIONS
LEARNING	IMPLEMENTA	ISSTOPWORD
LEARNING	IMPLEMENTA	LEARNINGCONFIGDEFAULT
LEARNING	IMPLEMENTA	LEARNINGCORPUS
LEARNING	IMPLEMENTA	LEARNINGPREDICT
LEARNING	IMPLEMENTA	LEARNINGPREDICTTEXT
LEARNING	IMPLEMENTA	LEARNINGSENTENCE
LEARNING	IMPLEMENTA	STRTOUPPER
LEARNING	INCLUYE	GRAPH
LEARNING	INCLUYE	STDINT
LEARNINGCONFIGDEFAULT	RETORNA	LEARNING_CONFIG
LEARNINGCORPUS	RECIBE_PARAMETRO	COUNT
LEARNINGCORPUS	RECIBE_PARAMETRO	GRAPH
LEARNINGCORPUS	RECIBE_PARAMETRO	SENTENCES
LEARNINGCORPUS	RETORNA	UINT32_T
LEARNINGPREDICT	RECIBE_PARAMETRO	GRAPH
LEARNINGPREDICT	RECIBE_PARAMETRO	MAX_PREDICTIONS
LEARNINGPREDICT	RECIBE_PARAMETRO	OUT_PREDICTIONS
LEARNINGPREDICT	RECIBE_PARAMETRO	PREDICATE
LEARNINGPREDICT	RECIBE_PARAMETRO	SUBJECT
LEARNINGPREDICT	RETORNA	UINT32_T
LEARNINGPREDICTTEXT	RECIBE_PARAMETRO	GRAPH
LEARNINGPREDICTTEXT	RECIBE_PARAMETRO	MAX_PREDICTIONS
LEARNINGPREDICTTEXT	RECIBE_PARAMETRO	OUT_PREDICTIONS
LEARNINGPREDICTTEXT	RECIBE_PARAMETRO	PREDICATE_NAME
LEARNINGPREDICTTEXT	RECIBE_PARAMETRO	SUBJECT_NAME
LEARNINGPREDICTTEXT	RETORNA	UINT32_T
LEARNINGSENTENCE	RECIBE_PARAMETRO	GRAPH
LEARNINGSENTENCE	RECIBE_PARAMETRO	SENTENCE
LEARNINGSENTENCE	RETORNA	INT
LEARNING_CONFIG	TIENE_CAMPO	MIN_COUNT_THRESHOLD
LEARNING_CONFIG	TIENE_CAMPO	SMOOTHING_EPSILON
LEARNING_RATE	ES_TIPO	FLOAT
LENGTH	ES_TIPO	UINT32_T
LINES_FAILED	ES_TIPO	UINT64_T
LINES_PARSED	ES_TIPO	UINT64_T
LINES_PROCESSED	ES_TIPO	UINT64_T
LINES_READ	ES_TIPO	UINT64_T
LINES_WRITTEN	ES_TIPO	UINT64_T
LOG	RETORNA	LOGARITMO
LOG10	RETORNA	LOGARITMO_BASE_10
MAIN	IMPLEMENTA	ASSERT
MAIN	IMPLEMENTA	MAIN
MAIN	IMPLEMENTA	PRINTRELATION
MAIN	RETORNA	DEFINE_BENCH_SEED_42_INT
MAIN	RETORNA	INT
MAIN_CLI	IMPLEMENTA	CLEANSTRING
MAIN_CLI	IMPLEMENTA	DUMPCONTEXT
MAIN_CLI	IMPLEMENTA	DUMPGRAPH
MAIN_CLI	IMPLEMENTA	MAIN
MALLOC	NECESITA	SIZEOF
MALLOC	RECIBE_PARAMETRO	TAMANO
MALLOC	REQUIERE	FREE
MALLOC	RETORNA	PUNTERO_VOID
MASK	ES_TIPO	UINT32_T
MAX_DEPTH	ES_TIPO	UINT32_T
MAX_LEN	ES_TIPO	SIZE_T
MAX_MATCHES	ES_TIPO	UINT32_T
MAX_OUT_DEGREE	ES_TIPO	UINT32_T
MAX_PREDICTIONS	ES_TIPO	UINT32_T
MAX_RESULTS	ES_TIPO	UINT32_T
MEMORY_FOOTPRINT_BYTES	ES_TIPO	SIZE_T
MEMORY_LEAK	CAUSA	AGOTAMIENTO_MEMORIA
MIN_CONFIDENCE	ES_TIPO	FLOAT
MIN_COUNT	ES_TIPO	UINT32_T
MIN_COUNT_THRESHOLD	ES_TIPO	UINT32_T
MIN_SIMILARITY	ES_TIPO	FLOAT
MIN_WEIGHT	ES_TIPO	FLOAT
MODEL	DECLARA_FUNCION	MODELDESTROY
MODEL	DECLARA_FUNCION	MODELSAVE
MODEL	DEFINE_CONSTANTE	MODEL_MAGIC
MODEL	DEFINE_CONSTANTE	MODEL_VERSION
MODEL	ES_TIPO	CONST
MODEL	ES_TIPO	MODEL
MODEL	IMPLEMENTA	MODELDESTROY
MODEL	IMPLEMENTA	MODELSAVE
MODEL	INCLUYE	EMBEDDING
MODEL	INCLUYE	GRAPH
MODEL	INCLUYE	LEARNING
MODEL	INCLUYE	STDINT
MODEL	TIENE_CAMPO	CONFIG
MODELDESTROY	RECIBE_PARAMETRO	MODEL
MODELDESTROY	RETORNA	VOID
MODELGETSTATS	RECIBE_PARAMETRO	MODEL
MODELGETSTATS	RETORNA	MODEL_STATS
MODELPRINTREPORT	RECIBE_PARAMETRO	MODEL
MODELPRINTREPORT	RETORNA	VOID
MODELSAVE	RECIBE_PARAMETRO	FILEPATH
MODELSAVE	RECIBE_PARAMETRO	MODEL
MODELSAVE	RETORNA	INT
MODEL_STATS	TIENE_CAMPO	AVERAGE_DEGREE
MODEL_STATS	TIENE_CAMPO	MAX_OUT_DEGREE
MODEL_STATS	TIENE_CAMPO	MEMORY_FOOTPRINT_BYTES
MODEL_STATS	TIENE_CAMPO	TOTAL_EMBEDDINGS_32D
MODEL_STATS	TIENE_CAMPO	TOTAL_EVIDENCE_OBSERVATIONS
MODEL_STATS	TIENE_CAMPO	TOTAL_RELATIONS
MODEL_STATS	TIENE_CAMPO	TOTAL_SYMBOLS
NAME	ES_TIPO	CONST
NEGATIVE_EVIDENCE	ES_TIPO	UINT64_T
NEGATIVE_WEIGHT	ES_TIPO	FLOAT
NEXTPOWEROFTWO	RETORNA	DEFINE_EMPTY_BUCKET_0XFFFFFFFF_STATIC_UINT32_T
NLG	DECLARA_FUNCION	NLGGENERATECOMPOUND
NLG	DECLARA_FUNCION	NLGGENERATEDIRECT
NLG	DECLARA_FUNCION	NLGGENERATEINFERENCE
NLG	DECLARA_FUNCION	NLGGENERATENORESULTS
NLG	DEFINE_CONSTANTE	NLG_MAX_RESPONSE
NLG	IMPLEMENTA	APPENDFLOAT1
NLG	IMPLEMENTA	APPENDSTR
NLG	IMPLEMENTA	APPENDUINT64
NLG	IMPLEMENTA	NLGGENERATECOMPOUND
NLG	IMPLEMENTA	NLGGENERATEDIRECT
NLG	IMPLEMENTA	NLGGENERATEINFERENCE
NLG	IMPLEMENTA	NLGGENERATENORESULTS
NLG	IMPLEMENTA	PICKINDEX
NLG	INCLUYE	GRAPH
NLG	INCLUYE	INFERENCE
NLG	INCLUYE	STDINT
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	FUNCTIONAL
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	FUNC_COUNT
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	GRAPH
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	HAS_INFERRED
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	INFERRED
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	OUT
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	OUT_SIZE
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	SUBJECT
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	TAXONOMIC
NLGGENERATECOMPOUND	RECIBE_PARAMETRO	TAX_COUNT
NLGGENERATECOMPOUND	RETORNA	VOID
NLGGENERATEDIRECT	RECIBE_PARAMETRO	COUNT
NLGGENERATEDIRECT	RECIBE_PARAMETRO	GRAPH
NLGGENERATEDIRECT	RECIBE_PARAMETRO	OUT
NLGGENERATEDIRECT	RECIBE_PARAMETRO	OUT_SIZE
NLGGENERATEDIRECT	RECIBE_PARAMETRO	PREDICATE
NLGGENERATEDIRECT	RECIBE_PARAMETRO	RESULTS
NLGGENERATEDIRECT	RECIBE_PARAMETRO	SUBJECT
NLGGENERATEDIRECT	RETORNA	UINT32_T
NLGGENERATEINFERENCE	RECIBE_PARAMETRO	GRAPH
NLGGENERATEINFERENCE	RECIBE_PARAMETRO	OBJECT
NLGGENERATEINFERENCE	RECIBE_PARAMETRO	OUT
NLGGENERATEINFERENCE	RECIBE_PARAMETRO	OUT_SIZE
NLGGENERATEINFERENCE	RECIBE_PARAMETRO	PATH
NLGGENERATEINFERENCE	RECIBE_PARAMETRO	PREDICATE
NLGGENERATEINFERENCE	RECIBE_PARAMETRO	SUBJECT
NLGGENERATEINFERENCE	RETORNA	VOID
NLGGENERATENORESULTS	RECIBE_PARAMETRO	GRAPH
NLGGENERATENORESULTS	RECIBE_PARAMETRO	OUT
NLGGENERATENORESULTS	RECIBE_PARAMETRO	OUT_SIZE
NLGGENERATENORESULTS	RECIBE_PARAMETRO	PREDICATE
NLGGENERATENORESULTS	RECIBE_PARAMETRO	SUBJECT
NLGGENERATENORESULTS	RETORNA	VOID
NLG_CONNECTOR	TIENE_CAMPO	MIN_CONFIDENCE
NUMBER	ES_TIPO	ENTITY_NUMBER
NUM_SHARDS	ES_TIPO	UINT32_T
O	RETORNA	EACH_LINE_IS_PARSED_AND_INSERTED_INTO_THE_GRAPH
OBJECT	ES_TIPO	CONST
OBJECT	ES_TIPO	SYMBOL_ID
OUT	ES_TIPO	CHAR
OUT	ES_TIPO	RESPONSE
OUTPUT_DIR	ES_TIPO	CONST
OUT_MATCHES	ES_TIPO	EMBEDDING_MATCH
OUT_PATH	ES_TIPO	INFERENCE_PATH
OUT_PREDICTIONS	ES_TIPO	PREDICTION
OUT_RESOLVED	ES_TIPO	CHAR
OUT_RESOLVED_SUBJECT	ES_TIPO	SYMBOL_ID
OUT_RESPONSE	ES_TIPO	CHAR
OUT_SIMILARITY	ES_TIPO	FLOAT
OUT_SIZE	ES_TIPO	SIZE_T
OUT_SIZE	ES_TIPO	UINT32_T
OUT_TEXT	ES_TIPO	CHAR
PARSETSVLINE	RETORNA	INT
PATH	ES_TIPO	CONST
PICKINDEX	RETORNA	DEFINE_NUM_NO_RES_3_STATIC_UINT32_T
POLARITY	ES_TIPO	RELATION_POLARITY
POLICY	ES_TIPO	CONFLICT_POLICY
POS	ES_TIPO	UINT32_T
POSITIVE_EVIDENCE	ES_TIPO	UINT64_T
POSITIVE_WEIGHT	ES_TIPO	FLOAT
POW	RETORNA	POTENCIA
PREDICATE	ES_TIPO	CONST
PREDICATE	ES_TIPO	SYMBOL_ID
PREDICATE_NAME	ES_TIPO	CONST
PREDICTION	TIENE_CAMPO	COUNT
PREDICTION	TIENE_CAMPO	OBJECT
PREDICTION	TIENE_CAMPO	PROBABILITY
PREDICTIONS	ES_TIPO	CONST
PRED_FIRST	ES_TIPO	SYMBOL_ID
PRED_RESULT	ES_TIPO	SYMBOL_ID
PRED_SECOND	ES_TIPO	SYMBOL_ID
PRINTF	ESCRIBE	STDOUT
PRINTF	IMPRIME	FORMATO
PRINTRELATION	RETORNA	VOID
PRINTUSAGE	RETORNA	DEFINE_BUFFER_SIZE_65536_STATIC_VOID
PROBABILITY	ES_TIPO	FLOAT
PRONOUN	ES_TIPO	CONST
PRUNE	DECLARA_FUNCION	PRUNEBYMINCOUNT
PRUNE	DECLARA_FUNCION	PRUNEBYMINWEIGHT
PRUNE	DECLARA_FUNCION	PRUNEORPHANSYMBOLS
PRUNE	DECLARA_FUNCION	SYMBOLS
PRUNE	IMPLEMENTA	PRUNEBYMINCOUNT
PRUNE	IMPLEMENTA	PRUNEBYMINWEIGHT
PRUNE	IMPLEMENTA	PRUNEORPHANSYMBOLS
PRUNE	INCLUYE	GRAPH
PRUNE	INCLUYE	STDINT
PRUNEBYMINCOUNT	RECIBE_PARAMETRO	GRAPH
PRUNEBYMINCOUNT	RECIBE_PARAMETRO	MIN_COUNT
PRUNEBYMINCOUNT	RETORNA	PRUNE_STATS
PRUNEBYMINWEIGHT	RECIBE_PARAMETRO	GRAPH
PRUNEBYMINWEIGHT	RECIBE_PARAMETRO	MIN_WEIGHT
PRUNEBYMINWEIGHT	RETORNA	PRUNE_STATS
PRUNEORPHANSYMBOLS	RECIBE_PARAMETRO	GRAPH
PRUNEORPHANSYMBOLS	RETORNA	UINT32_T
PRUNE_STATS	TIENE_CAMPO	RELATIONS_AFTER
PRUNE_STATS	TIENE_CAMPO	RELATIONS_BEFORE
PRUNE_STATS	TIENE_CAMPO	RELATIONS_REMOVED
PUNTERO	ALMACENA	DIRECCION
PUNTERO	APUNTA_A	DIRECCION_MEMORIA
PUNTERO_NULO	CAUSA	SEGFAULT
QUERY_ID	ES_TIPO	SYMBOL_ID
REALLOC	CAMBIA_TAMANO	BLOQUE_MEMORIA
REALLOC	RETORNA	PUNTERO_VOID
REFERENCIA	OBTIENE	DIRECCION
REHASHBUCKETS	RETORNA	VOID
RELATION	DECLARA_FUNCION	RELATIONADD
RELATION	DECLARA_FUNCION	RELATIONADDPOLAR
RELATION	DECLARA_FUNCION	RELATIONCOUNT
RELATION	DECLARA_FUNCION	RELATIONFINDBYOBJECT
RELATION	DECLARA_FUNCION	RELATIONFINDBYSUBJECT
RELATION	DECLARA_FUNCION	RELATIONFINDBYSUBJECTPREDICATE
RELATION	DECLARA_FUNCION	RELATIONSTRENGTHEN
RELATION	DECLARA_FUNCION	RELATIONTABLEDESTROY
RELATION	DECLARA_FUNCION	RELATIONTABLEINIT
RELATION	DEFINE_ENUM	POLARITY_NEGATIVE
RELATION	DEFINE_ENUM	POLARITY_POSITIVE
RELATION	ES_TIPO	CONST
RELATION	ES_TIPO	RELATION
RELATION	IMPLEMENTA	HASHTRIPLETPOLAR
RELATION	IMPLEMENTA	NEXTPOWEROFTWO
RELATION	IMPLEMENTA	RELATIONADD
RELATION	IMPLEMENTA	RELATIONADDPOLAR
RELATION	IMPLEMENTA	RELATIONCOUNT
RELATION	IMPLEMENTA	RELATIONFINDBYOBJECT
RELATION	IMPLEMENTA	RELATIONFINDBYSUBJECT
RELATION	IMPLEMENTA	RELATIONFINDBYSUBJECTPREDICATE
RELATION	IMPLEMENTA	RELATIONINDEXDESTROY
RELATION	IMPLEMENTA	RELATIONINDEXREBUILD
RELATION	IMPLEMENTA	RELATIONINDEXREHASH
RELATION	IMPLEMENTA	RELATIONSTRENGTHEN
RELATION	IMPLEMENTA	RELATIONTABLEDESTROY
RELATION	IMPLEMENTA	RELATIONTABLEINIT
RELATION	INCLUYE	STDINT
RELATION	INCLUYE	SYMBOL
RELATION	TIENE_CAMPO	COUNT
RELATION	TIENE_CAMPO	OBJECT
RELATION	TIENE_CAMPO	POLARITY
RELATION	TIENE_CAMPO	PREDICATE
RELATION	TIENE_CAMPO	SUBJECT
RELATION	TIENE_CAMPO	WEIGHT
RELATIONADD	RECIBE_PARAMETRO	OBJECT
RELATIONADD	RECIBE_PARAMETRO	PREDICATE
RELATIONADD	RECIBE_PARAMETRO	SUBJECT
RELATIONADD	RECIBE_PARAMETRO	TABLE
RELATIONADD	RETORNA	INT
RELATIONADDPOLAR	RECIBE_PARAMETRO	OBJECT
RELATIONADDPOLAR	RECIBE_PARAMETRO	POLARITY
RELATIONADDPOLAR	RECIBE_PARAMETRO	PREDICATE
RELATIONADDPOLAR	RECIBE_PARAMETRO	SUBJECT
RELATIONADDPOLAR	RECIBE_PARAMETRO	TABLE
RELATIONADDPOLAR	RETORNA	INT
RELATIONCOUNT	RECIBE_PARAMETRO	TABLE
RELATIONCOUNT	RETORNA	UINT32_T
RELATIONFINDBYOBJECT	RECIBE_PARAMETRO	MAX_RESULTS
RELATIONFINDBYOBJECT	RECIBE_PARAMETRO	OBJECT
RELATIONFINDBYOBJECT	RECIBE_PARAMETRO	RESULTS
RELATIONFINDBYOBJECT	RECIBE_PARAMETRO	TABLE
RELATIONFINDBYOBJECT	RETORNA	UINT32_T
RELATIONFINDBYSUBJECT	RECIBE_PARAMETRO	MAX_RESULTS
RELATIONFINDBYSUBJECT	RECIBE_PARAMETRO	RESULTS
RELATIONFINDBYSUBJECT	RECIBE_PARAMETRO	SUBJECT
RELATIONFINDBYSUBJECT	RECIBE_PARAMETRO	TABLE
RELATIONFINDBYSUBJECT	RETORNA	UINT32_T
RELATIONFINDBYSUBJECTPREDICATE	RECIBE_PARAMETRO	MAX_RESULTS
RELATIONFINDBYSUBJECTPREDICATE	RECIBE_PARAMETRO	PREDICATE
RELATIONFINDBYSUBJECTPREDICATE	RECIBE_PARAMETRO	RESULTS
RELATIONFINDBYSUBJECTPREDICATE	RECIBE_PARAMETRO	SUBJECT
RELATIONFINDBYSUBJECTPREDICATE	RECIBE_PARAMETRO	TABLE
RELATIONFINDBYSUBJECTPREDICATE	RETORNA	UINT32_T
RELATIONINDEXDESTROY	RETORNA	VOID
RELATIONINDEXREBUILD	RETORNA	VOID
RELATIONINDEXREHASH	RETORNA	VOID
RELATIONS	ES_TIPO	CONST
RELATIONS	ES_TIPO	NO
RELATIONSTRENGTHEN	RECIBE_PARAMETRO	AMOUNT
RELATIONSTRENGTHEN	RECIBE_PARAMETRO	RELATION
RELATIONSTRENGTHEN	RETORNA	VOID
RELATIONS_AFTER	ES_TIPO	UINT32_T
RELATIONS_BEFORE	ES_TIPO	UINT32_T
RELATIONS_INSERTED	ES_TIPO	UINT64_T
RELATIONS_REMOVED	ES_TIPO	UINT32_T
RELATIONS_UPDATED	ES_TIPO	UINT64_T
RELATIONTABLEDESTROY	RECIBE_PARAMETRO	TABLE
RELATIONTABLEDESTROY	RETORNA	VOID
RELATIONTABLEINIT	RECIBE_PARAMETRO	CAPACITY
RELATIONTABLEINIT	RECIBE_PARAMETRO	TABLE
RELATIONTABLEINIT	RETORNA	VOID
RELATION_TABLE	TIENE_CAMPO	CAPACITY
RELATION_TABLE	TIENE_CAMPO	COUNT
RESULTS	ES_TIPO	RELATION
RETURN	DEVUELVE	VALOR
ROUND	RETORNA	REDONDEO
RULE	ES_TIPO	CONST
RULE_WEIGHT	ES_TIPO	FLOAT
SCANF	LEE	ENTRADA_ESTANDAR
SCORE	ES_TIPO	FLOAT
SEED	ES_TIPO	UINT32_T
SENTENCE	ES_TIPO	CONST
SENTENCES	ES_TIPO	CONST
SHARD	DECLARA_FUNCION	SHARDSPLIT
SHARD	DEFINE_CONSTANTE	MAX_SHARDS
SHARD	IMPLEMENTA	GETTIMESECONDS
SHARD	IMPLEMENTA	SHARDHASH
SHARD	IMPLEMENTA	SHARDSPLIT
SHARD	INCLUYE	MODEL
SHARD	INCLUYE	STDINT
SHARDHASH	RETORNA	UINT32_T
SHARDSPLIT	RECIBE_PARAMETRO	INPUT_PATH
SHARDSPLIT	RECIBE_PARAMETRO	NUM_SHARDS
SHARDSPLIT	RECIBE_PARAMETRO	OUTPUT_DIR
SHARDSPLIT	RETORNA	SHARD_RESULT
SHARDS_CREATED	ES_TIPO	UINT32_T
SHARD_ID	ES_TIPO	UINT32_T
SHARD_JOB	TIENE_CAMPO	LINES_PROCESSED
SHARD_JOB	TIENE_CAMPO	LINES_WRITTEN
SHARD_JOB	TIENE_CAMPO	SHARD_ID
SHARD_JOB	TIENE_CAMPO	TOTAL_SHARDS
SHARD_RESULT	TIENE_CAMPO	ELAPSED_SECONDS
SHARD_RESULT	TIENE_CAMPO	SHARDS_CREATED
SHARD_RESULT	TIENE_CAMPO	TOTAL_LINES
SIN	RETORNA	SENO
SIZEOF	MIDE	STRUCT
SIZEOF	MIDE	TIPO_DATO
SIZEOF	RETORNA	TAMANO_BYTES
SIZE_T	ES_TIPO	TAMANO
SMOOTHING_EPSILON	ES_TIPO	FLOAT
SNPRINTF	ESCRIBE	BUFFER
SNPRINTF	LIMITA	N_CARACTERES
SPRINTF	ESCRIBE	BUFFER
SQRT	RETORNA	RAIZ_CUADRADA
START	ES_TIPO	UINT32_T
STATS	DECLARA_FUNCION	MODELGETSTATS
STATS	DECLARA_FUNCION	MODELPRINTREPORT
STATS	IMPLEMENTA	MODELGETSTATS
STATS	IMPLEMENTA	MODELPRINTREPORT
STATS	INCLUYE	MODEL
STATS	INCLUYE	STDINT
STRCAT	CONCATENA	CADENAS
STRCHR	BUSCA	CARACTER_EN_CADENA
STRCMP	COMPARA	CADENAS
STRCPY	COPIA	CADENA
STRCPY	RECIBE_PARAMETRO	DESTINO
STRCPY	RECIBE_PARAMETRO	ORIGEN
STRLEN	CUENTA	LONGITUD_CADENA
STRLEN	RETORNA	ENTERO
STRNCPY	COPIA	CADENA
STRNCPY	LIMITA	N_CARACTERES
STRSTR	BUSCA	SUBCADENA
STRTOF	CONVIERTE	CADENA_A_FLOAT
STRTOI	CONVIERTE	CADENA_A_ENTERO
STRTOUPPER	RETORNA	VOID
STRTOUPPERTRIM	RETORNA	VOID
STRUCT	AGRUPA	CAMPOS
STYLE	ES_TIPO	GENERATOR_STYLE
SUBJECT	ES_TIPO	CONST
SUBJECT	ES_TIPO	SYMBOL_ID
SUBJECT_NAME	ES_TIPO	CONST
SWITCH	SELECCIONA	CASO
SYMBOL	DECLARA_FUNCION	SYMBOLADD
SYMBOL	DECLARA_FUNCION	SYMBOLCOUNT
SYMBOL	DECLARA_FUNCION	SYMBOLFIND
SYMBOL	DECLARA_FUNCION	SYMBOLINCREMENTFREQUENCY
SYMBOL	DECLARA_FUNCION	SYMBOLTABLEDESTROY
SYMBOL	DECLARA_FUNCION	SYMBOLTABLEINIT
SYMBOL	DEFINE_CONSTANTE	SYMBOL_INVALID
SYMBOL	ES_TIPO	SYMBOL_ID
SYMBOL	IMPLEMENTA	HASHSTRING
SYMBOL	IMPLEMENTA	NEXTPOWEROFTWO
SYMBOL	IMPLEMENTA	REHASHBUCKETS
SYMBOL	IMPLEMENTA	SYMBOLADD
SYMBOL	IMPLEMENTA	SYMBOLCOUNT
SYMBOL	IMPLEMENTA	SYMBOLFIND
SYMBOL	IMPLEMENTA	SYMBOLINCREMENTFREQUENCY
SYMBOL	IMPLEMENTA	SYMBOLTABLEDESTROY
SYMBOL	IMPLEMENTA	SYMBOLTABLEINIT
SYMBOL	INCLUYE	STDINT
SYMBOL	TIENE_CAMPO	FREQUENCY
SYMBOL	TIENE_CAMPO	ID
SYMBOLADD	RECIBE_PARAMETRO	NAME
SYMBOLADD	RECIBE_PARAMETRO	TABLE
SYMBOLADD	RETORNA	SYMBOL_ID
SYMBOLCOUNT	RECIBE_PARAMETRO	TABLE
SYMBOLCOUNT	RETORNA	UINT32_T
SYMBOLFIND	RECIBE_PARAMETRO	NAME
SYMBOLFIND	RECIBE_PARAMETRO	TABLE
SYMBOLFIND	RETORNA	SYMBOL_ID
SYMBOLINCREMENTFREQUENCY	RECIBE_PARAMETRO	ID
SYMBOLINCREMENTFREQUENCY	RECIBE_PARAMETRO	TABLE
SYMBOLINCREMENTFREQUENCY	RETORNA	VOID
SYMBOLS	RECIBE_PARAMETRO	RELATIONS
SYMBOLS	RETORNA	REMOVE_ORPHAN
SYMBOLTABLEDESTROY	RECIBE_PARAMETRO	TABLE
SYMBOLTABLEDESTROY	RETORNA	VOID
SYMBOLTABLEINIT	RECIBE_PARAMETRO	CAPACITY
SYMBOLTABLEINIT	RECIBE_PARAMETRO	TABLE
SYMBOLTABLEINIT	RETORNA	VOID
SYMBOL_EMBEDDING	TIENE_CAMPO	ID
SYMBOL_EMBEDDING	TIENE_CAMPO	INITIALIZED
SYMBOL_TABLE	TIENE_CAMPO	CAPACITY
SYMBOL_TABLE	TIENE_CAMPO	COUNT
SYMBOL_TABLE	TIENE_CAMPO	MASK
TABLE	ES_TIPO	CONST
TABLE	ES_TIPO	EMBEDDING_TABLE
TABLE	ES_TIPO	RELATION_TABLE
TABLE	ES_TIPO	SYMBOL_TABLE
TAN	RETORNA	TANGENTE
TARGET	ES_TIPO	FLOAT
TARGET_OBJECT	ES_TIPO	SYMBOL_ID
TARGET_PREDICATE	ES_TIPO	SYMBOL_ID
TAXONOMIC	ES_TIPO	RELATION
TAX_COUNT	ES_TIPO	UINT32_T
TEST_ADD_FIND	RETORNA	VOID
TEST_BASIC	RETORNA	VOID
TEST_BULK	RETORNA	VOID
TEST_CONTEXT	IMPLEMENTA	ASSERT
TEST_CONTEXT	IMPLEMENTA	MAIN
TEST_CONTRADICTIONS	IMPLEMENTA	ASSERT
TEST_CONTRADICTIONS	IMPLEMENTA	MAIN
TEST_CONVERSATION	IMPLEMENTA	MAIN
TEST_CREATE_DESTROY	RETORNA	VOID
TEST_DEEP_INFERENCE	IMPLEMENTA	ASSERT
TEST_DEEP_INFERENCE	IMPLEMENTA	MAIN
TEST_EMBEDDING	IMPLEMENTA	ASSERT
TEST_EMBEDDING	IMPLEMENTA	MAIN
TEST_EMPTY	RETORNA	VOID
TEST_FREQUENCY	RETORNA	VOID
TEST_GENERATOR	IMPLEMENTA	MAIN
TEST_GRAPH	IMPLEMENTA	ASSERT
TEST_GRAPH	IMPLEMENTA	MAIN
TEST_GRAPH	IMPLEMENTA	PRINTRELATION
TEST_GRAPH_FUZZY	IMPLEMENTA	ASSERT
TEST_GRAPH_FUZZY	IMPLEMENTA	MAIN
TEST_INGEST	IMPLEMENTA	ASSERT
